data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Tính năng nổi bật: Hình ảnh mang tính chất nhận xu mua với giá gần 4tr, hơi lag, số tiền này kiếm mua ip cũ sử dụng thì vẫn tốt hơn nhe có xuất hoá đơn đầy đủ, chăm sóc khách hàng cũng được",,,Negative,,,,Negative,Positive,,,
"Đẹp xuất sắc nha,đặt chưa được 1 ngày nữa là giao tận nhà rồi,còn camera thì bình thường không như kì vọng",,Neutral,,,Positive,,,,Positive,,
Máy bị treo đơ vài lần/ngày. Thiết kế nhìn dại hơn ảnh quảng cáo. Hiệu năng chậm hơn cả máy cũ. Đóng gói hộp móp méo. Shipper gọi không nghe máy,,,Negative,,Negative,Negative,,,Negative,,
"Color family: Random color sản phẩm: Nhận được hàng rồi,mình rất ứng ý luôn, sản phẩm quá tốt trong tầm giá,máy có rất nhiều chức năng,màn hình đẹp,và tươi,.5 sao cho sản phẩm này",,,,Positive,,,Positive,,,,
Hiệu năng xử lý các ứng dụng văn phòng ở mức ổn định.,,,Neutral,,,,,,,,
"Dung lượng lưu trữ: Bản ram 4gb/64gb đã nhận điện thoại test thử mấy ngày thấy cũng ổn rồi giá rẻ mà cũng sử dụng mượt lắm,,,",,,Positive,,,,Positive,,,,
Giao hàng nhanh chóng. Chat lương san phẩm phù hợp giá tiền. Hình ảnh chỉ để nhận xu,,,,,,,Positive,,Positive,,
Đóng gói kỹ giao nhanh nha cửa hàng hàng đẹp mượt đang teat pin loa. Quá tốt nha cửa hàng cảm ơn cửa hàng nhiều,,,,,Positive,Positive,,,Positive,,
Có lên nguồn đâu mà sữ dung mình bỏ hầm rác đốt bức xúc tôt do,Negative,,,,,,,,,,
"Mình đã nhận được hàng, cửa hàng đóng hàng đẹp,chắc chắn,bán hàng chất lượng, đáng nên mua nhé mọi người. Tặng cửa hàng 5sao",,,,,,Positive,,,,,
"5 sao nha. Mua về làm máy phụ mà đẹp với mượt hơn con 13 pro max của mình. Màn đẹp nét căng, pin trâu. Test qua pubg thì mượt. Mình mua làm việc chứ không chơi game nên quá ổn. Cửa hàng tặng tai nghe cũng ngon",,,Positive,Positive,Positive,,,,,,
"Cảm biến vân tay kém không như hình wifi kém. Cách router có 2m mà vẫn mất sóng, không thể tin được.,",,,,,,,,,,Negative,
Tạm thời 4sao thôi nhé cửa hàng. Để sài ít ngày xem sao được thì lên 5sao. Chứ màn hình hơi lỗi. Sai 3 ngày mới quay lại. Mà tn bên cửa hàng không được haiz. Khuyên anh em đừng mua điện thoại màn hình bị lỗi nhé. Bấm nhận được hàng song là mất tn bêb cửa hàng không đổi lại được. Trả về 1 sao,,,,Negative,,,,,,,
"Màu sắc: Desert 
Dung lượng lưu trữ: 256gb 🔋 
Thời lượng pin: Tốt",Positive,,,,,,,,,,
"Cửa hàng đóng gói kĩ, hàng nguyên seal không móp méo đẹp, nhân viên chăm sóc tốt",,,,,,Positive,,Positive,,,
"Sản phẩm chất lượng cao, nguyên sét, mọi người nên mua nhé",,,,,,,,,,Positive,
"Đúng với mô tả: Không 
Chất lượng sản phẩm: Tốt
Mua 6gb nhận 8gb cửa hàng ghi android 8,9 mà về check android 10, pin tốt",Positive,,,,,,,,,Positive,
Đóng gói kĩ càng vận chuyển nhanh chóng sử dụng tốt rẻ,,,,,,Positive,Positive,,Positive,,
"Đã nhận máy và test thấy ok ạ, cửa hàng uy tín",,,,,,,,,,Positive,
"Điện thoại tốt,ram12gb,bộ nhớ 256gb mượt mà, camera siêu nét. Anh em yên tâm mà mua",,Positive,Positive,,,,,,,,
"Giao hàng nhanh, sản phẩm đúng, chất lườn tốt. Đã test qua máy. Chất lượng mượt mà",,,,,,,,,Positive,Positive,
"Tệ lừa đảo có hệ thống bán hàng kém chất lượng có chủ đích,",,,,,,,,,,Negative,
Camera trước thiếu nét pin tụt nhanh khi chụp ảnh đóng hàng dùng hộp cũ,Negative,Negative,,,,Negative,,,,,
"- cửa hàng chuẩn bị hàng chậm, cùng thời điểm mua, nhưng sàn kia chuẩn bị hàng ngay trong ngày đặt đơn, sàn apple flagship store chuẩn bị hàng sau đó 2 ngày. - trình độ tư vấn viên kém hoặc cố tình đẩy lỗi sản phẩm về phương diện khác. Mình hỏi là tại sao có gợn ở góc, cửa hàng trả lời do thiết kế nó vậy với thái độ không nhiệt tình của đơn vị bán lẻ sản phẩm cao cấp. Tôi cho đó là hành vi thiếu tôn trọng khách hàng, chưa cần bàn tới chất lượng sản phẩm do cửa hàng chịu trách nhiệm bán ra. Chắc chắn là lần sau, tôi sẽ chọn 1 đơn vị khác (cửa hàng dunk, viettel store) để được phục vụ tốt hơn, hệ thống cửa hàng trải rộng khắp cả nước. Bye bye",,,,,,,,Negative,,,
Chất lượng sản phẩm: Như mô tả sản phẩm tốt giá cả hợp lý,,,,,,,Positive,,,,
"Chất lượng sản phẩm: Tệ
Đúng với mô tả: Không đúng 
Tính năng nổi bật: Bộ nhớ đúng là 128g/6g thôi thôi chấp nhận tiền nào của nấy",,,,,,,Negative,,,Negative,
"Cửa hàng uy tín có tâm. Em thật may mắn khi mua đúng nơi đúng chỗ. Cửa hàng giao hàng nhanh gọn lẹ. Đóng gói cẩn thận chất lượng tuyệt vời lắm nè. Em dùng mà ai nhìn vào cũng khen, họ còn nhờ mua mua hộ nữa.",,,,,,Positive,,,Positive,,
"Máy bán lại mất giá thảm hại đúng không có. Mình sử dụng máy được 2 tháng, thấy quá chán nên muốn bán lại để đổi máy khác. Đi hỏi các cửa hàng thì họ trả giá không bằng một nửa giá mình mua lúc đầu. Máy vừa kén người sử dụng, vừa mất giá quá nhanh.",,,,,,,,,,Negative,
"Tính năng nổi bật: Hàng rất tốt nha các b, sử dụng thử rồi tốt lắm",,,,,,,,,,Positive,
"Nhóm màu: Tai nghe.. 
Dung lượng lưu trữ: 8gb máy chụp hình và quay phim rất rõ nét, mẫu mã thiết kế đẹp mắt, cầm tay vừa vặn. Lướt web chơi game nhanh, mượt. Nhìn chung mình rất hài lòng về sản phẩm của cửa hàng",,Positive,Positive,,Positive,,,,,,
Đã nhận được hàng. Mua dịp sale giá khá tốt. Máy kích hoạt bảo hành đúng ngày đặt mua luôn. Nguyên seal.,,,,,,,Positive,Positive,,,
"Cửa hàng chuan bi hang nhanh, dong goi ky, sản phẩm chất lượng cao. Cảm ơn cửa hàng!",,,,,,Positive,,,,,
Sản phẩm đúng mô tả rất hài lòng mỗi tội là pin không cầm lâu cho 4 sao,Negative,,,,,,,,,,
"Ngon lành cành đào, giá rẻ nên mua nhé mọi người",,,,,,,Positive,,,,
"Chất lượng ok, giao hàng nhanh",,,,,,,,,Positive,,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb giá trị tuyệt vời cho số tiền bỏ ra, chất lượng máy ảnh ấn tượng, tính năng sáng tạo,",,Positive,,,,,,,,,
Đóng gói chưa xịn lắm,,,,,,Negative,,,,,
"Chất lượng sản phẩm: Ổn 
Đúng với mô tả: Đúng 
Tính năng nổi bật: Có vân tay trong màn hình điện thoại ổn trong tầm giá, chụp bầu trời lúc trời xanh mây trắng đẹp. Sử dụng được mấy hôm thấy khá mượt. Pin hơi yếu dù có viên pin 5500mah. Với nhu cầu cơ bản chỉ nghe gọi, lướt mạng xã hội thì điện thoại này sử dụng tốt. Không biết chơi game nên không thử được hiệu năng lúc chơi game. Rất đề cử cho ai kinh tế eo hẹp.",Negative,,Positive,,,,Positive,,,,
Chất lượng sản phẩm: Rất tốt nè nói chung với tầm tiền này sử dụng là quá tốt rồi cửa hàng tư vấn nhiệt tình uy tín nha mọi người,,,,,,,Positive,Positive,,,
Thời gian sạc đầy pin của máy mất khoảng 2 tiếng với củ sạc đi kèm.,Neutral,,,,,,,,,,
"Phân loại sản phẩm: Xanh 1 sim 6/128gb 
Dung lượng lưu trữ: 128gb máy khá tốt mỗi tội pin tụt ảo quá mới sạc đầy pin mà để không không sử dụng cũng tụt mất 2% pin. Hmm....",Negative,,,,,,,,,,
"Mua 5cái hỏng 3, báo cửa hàng giải quyết cửa hàng kêu đợi lên đơn hàng gửi máy khác về đổi, hơn chục ngày không hỏi cũng không nói gì",,,,,,,,Negative,,,
"Ngoại hình khá ổn, chức năng tốt",,,,,Positive,,,,,,
"Chất lượng sản phẩm: Là máy qua tay thôi nhưng vẫn còn rất tốt chiến game khá mượt nói chung là ổn với tầm giá 
Tính năng nổi bật: Led rgb 
Đúng với mô tả: Ngoại hình 95% tốt sẽ cho thêm ý kiến sau khi sử dụng !",,,Positive,,Positive,,Positive,,,,
Đúng hàng chính hãng xài bao phê. Cảm giác mới nên còn đơ đơ,,,,,,,,,,Positive,
Nên mua ủng hộ sop,,,,,,,,,,Positive,
Sản phẩm này của của hàng này nói rất đúng với những hình ảnh của cửa hàng rao bán,,,,,,,,,,Neutral,
Shipping không theo dõi được camera màu lệch lạc hiệu năng giật khi multitask,,Negative,Negative,,,,,,Negative,,
Hình ảnh mang tc nhận xu nha mí bà 🤣🤣 Lần đầu mua hàng điện thoại trên mạg thấy cũg ổn áp đoá,,,,,,,,,,Positive,
Thôi chấp nhận tiền nào của nấy,,,,,,,Neutral,,,,
"Màu sắc: Màu đen ( hộp) máy tốt, hàng chuẩn xịn y mô tả, cửa hàng hỗ trợ nhiệt tình",,,,,,,,Positive,,,
Máy tốt. Màn lô thua màn 800k mới thay trên a750 nữa. Định mua thêm cây nữa mà kiểu này đổi cửa hàng khác.,,,,Negative,,,,,,,
"Sản phẩm nhận được đúng mô tả, máy rất mới, phụ kiện đầy đủ. Cửa hàng uy tín",,,,,Positive,Positive,,Positive,,,
"Sử dụng ip từ thời đầu đến nay là lần đầu tiên nhận cái điện thoại thất vọng vô cùng, cái màu nó xấu qtqd, xanh lá không lá, xanh dương cũng không, cái màu cứ xỉn xỉn cũ cũ",,,,,Negative,,,,,,
Nhóm màu: Màu ngẫu nhiên sản phẩm: Điện thoại tốt nha các bạn,,,,,,,,,,Positive,
"Mặt lưng bị dính keo bị nham nhở,máy wifi kém không thể nào bắt nổi ( nên mọi người chú ý khi muốn mua)",,,,,Negative,,,,,,
"Điện thoại siêu đẹp luôn, mua đúng flash sale nên giá hạt dẻ, hàng chính hãng ạ, quá ngon.",,,,,Positive,,Positive,,,,
Máy hỏng. Mô tả không trung thực. Camera chụp thiếu sáng tệ. Máy tự tắt. Hiệu năng rùa bò. Pin kém. Đóng gói sơ sài. Ship chậm. Chăm sóc khách hàng khó chịu,Negative,Negative,Negative,,,Negative,,Negative,Negative,,
Pin nhanh hết pin,Negative,,,,,,,,,,
"Nhóm màu: Vàng 
Dung lượng lưu trữ: 8gb cửa hàng nhiệt tình uy tín hết sức vậy đó nha mọi người, bán hàng uy chất lượng vượt mong đợi, lần sau sẽ ủng hộ cửa hàng nếu có nhu cầu…",,,,,,,,,,Positive,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 16gb chất lượng: Màn hình rõ ràng và sống động, chất liệu: Chất lượng camera tốt cho những bức ảnh tuyệt đẹp,",,Positive,,Positive,,,,,,,
"Trải nghiệm không tốt, chỉ sử dụng ổn ngày đầu mới mua, về ngoại hình không được 97-99% như mô tả, pin cũng khá ảo hơn so với thông số máy. Sau 1 ngày sử dụng thì sập nguồn không lên nữa. Vote sao thấp nhắn cho cửa hàng thì bị chặn phản hồi thì bị khiếu nại ngược. Nói chung là tệ",Negative,,,,Negative,,,Negative,,Negative,
Ngoại hình ổn áp nhưng pin thì hư. Lấy hàng thì trả tiền liền mà trả hàng có nhận được tiền lại không hay mất cả 2 thì chưa biết nhưng chắc chắn 1 điều trả hàng lại và nhận được tiền là rất lâu vì vậy tôi phải tự đi thay pin mới,Negative,,,,Positive,,,,,,
Đặt màn hình đẹp. Giao máy màn bị ám dưới thanh điều hướng. Chán không muốn nói,,,,Negative,,,,,,,
"Nhóm màu: Natural 
Dung lượng lưu trữ: 256gb tốt tốt 🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆 😁😁😁😁😁😁😁😁😁😁😁😁😁",,,,,,,,,,Positive,
"Chất lượng sản phẩm: Dịch vụ cửa hàng và giao hàng tuân thủ quy trình, không có sự kiện bất thường.",,,,,,,,Neutral,Neutral,,
"Tính năng nổi bật: Đúng hàng 
Chất lượng sản phẩm: Tốt trong tầm giá 
Đúng với mô tả: Oke giao hàng nhanh.",,,,,,,Positive,,Positive,,
Điện thoại sử dụng ổn giá rẻ hơn cửa hàng tạm được mèo chạy cũng được,,,,,,,Positive,,,,
Điện thoại dùng rất tốt sử dụng chữa cháy ngon.. Nghe gọi được,,,,,,,,,,Positive,
"Chất lượng sản phẩm: Vân tay lỗi. 
Đúng với mô tả: Bảo mật không hoạt động. 
Tính năng nổi bật: Bảo mật kém. Máy rất hao pin khi dùng 4g. Đóng hàng không có hóa đơn đỏ. Chăm sóc khách hàng nói chuyện trống không",Negative,,,,,Negative,,Negative,,,
"Canh sale qua nhiều đợt thì thấy với giá 6tr7 cho bản 8.256 là giá thấp nhất nên chốt luôn, không biết tương lai có thấp hơn nữa không. Về sản phẩm thì máy khá mượt, nhu cầu cơ bản thì với 8gb ram cũng không tới nổi phải khó khăn khi sử dụng. Màn hình màu gốc khi khởi động máy thì khá nhợt nhạt, nên chuyển sang bảng màu chế độ bão hòa thì sẽ dễ chịu hơn. App Messenger hiện bong bóng chat hình vuông khá khó chịu, chưa biết cách fix như thế nào. Xài các tác vụ cơ bản thì pin cũng gần 2 ngày, sạc nhanh tầm 45 phút nên cũng không lăn tăn lắm",Positive,,Positive,Negative,,,Neutral,,,,
"Máy còn đẹp, khoảng 98 -99%. Rất hài lòng với cửa hàng",,,,,Positive,,,,,,
"Điện thoại dùng ổn trong tầm giá, máy mình chết main nên cần gấp để dùng mà đặt hỏa tốc giao như bthg",,,,,,,Positive,,Negative,,
"Màu máy: Màu xanh sản phẩm: Samsung a50s 4/64gb cửa hàng bán hàng uy tín riết chắc tôi hết tiền với cái cửa hàng này luôn quá bán đồ gì đâu mà món nào cũng rẻ cũng chất lượng hết lãnh lương là tôi qua mua liền, đặt online liền hai cái 10 điểm cho cửa hàng nha nhận hàng rất là ưng ý luôn chất lượng tuyệt vời mà giá cả thì phải chăng nữa nhân viên dễ thương tư vấn nhiệt tình nhé màn hình tuyệt đẹp bộ xử lý nhanh và hiệu quả giá trị tuyệt vời cho số tiền bỏ ra tặng cửa hàng đủ năm sao",,,Positive,Positive,,,Positive,Positive,,,
"Đóng gói sản phẩm gồm hộp, sách hướng dẫn và cáp sạc.",Neutral,,,,,Neutral,,,,,
"Hàng ok, giá rẻ, đúng nhu cầu của mình, giao hàng nhanh, shipper thân thiện",,,,,,,Positive,,Positive,Positive,
 mua full box mà gửi về không có box với đã sử dụng rồi,,,,,,,,,,Negative,
"Về thiết kế thì máy có kích thước đúng như công bố, màn hình thì mình chưa có thời gian kiểm tra kỹ.",,,,Neutral,Neutral,,,,,,
"Samsung không xuất hóa đơn cho người mua, nhờ hỗ trợ khách thì nhân viên nói tùm lum tào lao để không xuất hóa đơn cho khách. Rất tệ về thái độ của nhân viên. Cần xem lại",,,,,,,,Negative,,,
"Giao hàng nhanh, điện thoại chính hãng, đã kiếm tra thông tin bảo hành, cảm ơn cửa hàng, cảm ơn shopee và anh shipper",,,,,,,,,Positive,,
Máy hàng dựng,,,,,,,,,,Negative,
"Nhóm màu: Xanh dương 
Dung lượng lưu trữ: 128gb chất lượng mới thấy khá ổn",,,,,,,,,,Positive,
Giao hàng khá nhanh - đủ bộ - chất lượng thì chưa biết phải thời gian - giá hợp lí …. OK cảm ơn,,,,,,,Positive,,Positive,,
10đ Uy tín giao nhanh nên mua nha,,,,,,,,,Positive,,
"Mua hàng ở samcenter thì quá yên tâm về chất lượng. Giao hàng nhanh, đóng gói cẩn thận",,,,,,Positive,,,Positive,,
Màn hình có kích thước và độ phân giải như thông số đã công bố.,,,,Neutral,,,,,,,
Nhóm màu: Màu đen bóng khả năng lưu trữ: 128gb cửa hàng chưa cài rom quốc tế nên cập nhật chậm và nhiều app rác,,,,,,,,,,Negative,
"Đã nhận được điện thoại, cửa hàng giao nhanh, giá rẻ, màu sắc đẹp. Đang cập nhật phần mềm. Hy vọng sử dụng tốt. Ủng hộ cửa hàng",,,,,Positive,,Positive,,Positive,,
Thời lượng pin đáp ứng cho một ngày làm việc thông thường.,Positive,,,,,,,,,,
"Máy nhìn đep, mưot, giao hàng nhanh, cửa hàng rât nhiêt tình",,,,,Positive,,,Positive,Positive,,
"Điện thoại chính hãng, sử dụng tốt, cửa hàng giao hàng nhanh, đóng gói cẩn thận",,,,,,Positive,,,Positive,,
