data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"máy sử dụng ổn áp, màn 120hz khá mượt ( có thể tùy chỉnh tốc độ vuốt) sạc cũng nhanh ( sạc có 2 ổ, 1 ổ 2 chân và 1 ổ 3 chân"" có thể sử dụng sạc tùy thích). có chức năng sạc nhánh nên khi chơi game không phải lo về pin. đối với chơi game thì ổn áp với những con game tầm trung ( còn những game mihoyo thì hơi khó) mới trải nghiệm nên chờ về lâu dài xem sao.""",Positive,,Neutral,Positive,,,,,,,
pin thua cái ip12 của t nữa trời. sao ip càng ngày càng đi xuống dẫy trời. buồn cho 1 sao,Negative,,,,,,,,,,
"Tồi không khớp kém hiệu năng lag. Chăm sóc kh thờ ơ.,",,,Negative,,,,,Negative,,,
Phân loại sản phẩm: điện thoại f9 máy mới chính hãng đầy đủ phụ kiện cửa hàng uy tín cảm ơn cửa hàng rất nhiều tặng cửa hàng 5 sao,,,,,,,,,,Positive,
"Đóng gói sơ sài, hộp mỏng không có bọc khí. Máy bị xước nhẹ ở viền. Hiệu năng bị giới hạn sau khi cập nhật phần mềm.",,,,,Negative,Negative,,,,Negative,
Theo dõi đơn hàng sai ship muộn. Giao nhanh không chuẩn. Tracking báo sai liên tục chờ hàng lâu bực mình,,,,,,,,,Negative,,
Pin tụt nhanh dù đã tắt hết app. Hao pin ẩn. Quản lý pin kém. Để qua đêm pin mất gần 15% dù đã tắt hết mọi thứ. Hiệu năng không được mượt,Negative,,Negative,,,,,,,,
"cửa hàng tặng nhiều món, sản phẩm sử dụng tốt, cảm ơn cửa hàng somuck, sử dụng rất thích",,,,,,,,,,Positive,
"Hàng đẹp chất lượng , giá rẻ , đóng gói cẩn thận, giao hàng đúng mẫu đủ số lượng, mình đã mua nhiều lần rồi, mọi người nên mua nhé. Giao hàng nhanh",,,,,Positive,Positive,Positive,,Positive,,
Camera có đầy đủ các chế độ chụp ảnh cơ bản.,,Neutral,,,,,,,,,
"Dở khác xa bình thường pin sụt nhanh. Camera noise nhiều.,",Negative,Negative,,,,,,,,,
Mình đang tìm hiểu các chế độ chụp ảnh của camera. Mình sẽ đánh giá sau khi sử dụng nhiều hơn.,,Neutral,,,,,,,,,
Nhóm màu: đen điện thoại tương đối được giao hàng nhanh pin mau hết mạng yếu mua 2 cái bị hư 1 cái thôi cho 3 sao thôi,Negative,,,,,,,,Positive,Positive,
"Ê đẹp nha, chắc tay, máy đẹp lắm luôn, cái màu nó đẹp xuất sắc, camera thiết kế tinh tế như ip 16 promax vậy á. Pin 7000 mah nữa",Positive,Positive,,,Positive,,,,,,
Camera selfie làm mặt bẹt. Viền màn hình máy dày quá. Máy lag khi xem video độ phân giải cao. Đóng hàng quá lỏng lẻo. Đơn hàng bị giữ lại ở kho bưu cục,,Negative,Negative,,,Negative,,,Negative,,
"Chất lượng sản phẩm: tệ 
Tính năng nổi bật: ram máy ảo rồi đã nhận được hàng đang test game liên quân 20p , rồi chạy không nổi chết rồi",,,,,,,,,,Negative,
"Màn hình có độ phân giải đủ dùng, màu sắc hiển thị ở mức trung tính, không rực rỡ cũng không nhợt nhạt.",,,,Neutral,,,,,,,
"Ảnh chụp bị tối và bệt màu ở mọi điều kiện ánh sáng. Pin tụt nhanh khi xem phim, không được 4 tiếng. Đóng gói không có tem đảm bảo.",Negative,Negative,,,,Negative,,,,,
Nhóm màu: màu đen một chiếc điện thoại nhỏ gọn dễ mang theo làm máy phụ thời lượng pin tạm ổn chất lượng đánh giá sau,Positive,,,,Positive,,,,,,
Nhóm màu: đen chất lượng sản phẩm tuyệt vời ,,,,,,,,,,Positive,
Chán nản. Màu ảnh không thật. Hiệu năng lẹt đẹt. Camera chụp tối màu đen bị bệt. Máy đơ 1-2 lần/ngày. Pin tuột không phanh. Đóng hàng không có tem. Ship chậm vcl,Negative,Negative,Negative,,,Negative,,,Negative,,
"Sử dụng ip từ thời đầu đến nay là lần đầu tiên nhận cái điện thoại thất vọng vô cùng, cái màu nó xấu qtqd, xanh lá không lá, xanh dương cũng không, cái màu cứ xỉn xỉn cũ cũ",,,,,Negative,,,,,,
Sản phẩm: sản phẩm giả mạo,,,,,,,,,,Negative,
Máy chạy chậm mau tuột pin,Negative,,Negative,,,,,,,,
"Nhóm màu: đen 
Dung lượng lưu trữ: 16gb hàng cũng đạt chất lượng cho cửa hàng 5 sau luôn",,,,,,,,,,Positive,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 6gb+128gb máy ảnh chất lượng cao cho những bức ảnh tuyệt đẹp, máy ảnh chất lượng cao cho những bức ảnh tuyệt đẹp,",,Positive,,,,,,,,,
"Đúng với mô tả: đúng 
Tính năng nổi bật: âm thanh rất tốt. đúng là điện thoại mới 99%, nhưng 1% còn lại chính là mặt kính hơi bị trầy.",,,,Negative,,,,,,Positive,
"Màu sắc: màu đen 
Phân loại: likenew 99% đang sử dụng con s21 của hàn nhưng chip exynos nóng quá. đổi qua s21+ của cửa hàng sử dụng snapdragon thấy mát hẳn và không lag nữa. chất lượng tốt, oke",,,,,,,,,,Positive,
"Phiên bản: mỹ 2 sim 128gb 98% điện thoại trầy xước nhiều. Phần loa bị móp nhẹ. Pin thì tụt khá nhanh . Màn hình thì bị bóng mờ phần dưới và cạnh camera. ( Đã test chức năng vẫn bình thường) mua ở shóp này 98% mà còn xấu hơn các cửa hàng khác, 97% còn đẹp và tốt hơn 98% của cửa hàng",Negative,,,Negative,Negative,,,,,,
Đơn vị vận chuyển giao hàng trong khung giờ ước tính.,,,,,,,,,Neutral,,
"Màu sắc: đen 
Phân loại: hoạt động tốt, chất lượng mà đáp ứng yêu cầu, hợp giá tiền !!",,,,,,,Positive,,,,
"Dở hơi bị lừa hiệu năng chậm như rùa thi chạy với thỏ ngủ quên, hỗ trợ kém không giải quyết khiếu nại kiểu 'thôi kệ, mua lầm thì chịu', camera noise đầy khi low light như chụp ảnh trong hang dơi",,Negative,Negative,,,,,Negative,,,
"Ổn trong tầm giá, mua về làm máy phụ nghe nhạc tốt",,,,,,,,,,Positive,
thiết kế mặt lưng làm từ nhựa nguyên khối,,,,,Neutral,,,,,,
Pin hoạt động trong khung thời gian tiêu chuẩn.,Neutral,,,,,,,,,,
"hàng đóng gói cẩn thận và giao hàng nhanh. đã sử dụng vài ngày thấy cũng tốt nên vào đánh giá. điện thoại đã kích hoạt trước 10 ngày khi nhận hàng, vì cửa hàng đã nói trước nên không bất ngờ. hy vọng sẽ ổn.",,,,,,Positive,,,Positive,,
màu máy: màu đen sản phẩm: samsung a10 3/32gb máy lag pin yếu cấu hình tạm được sài 1 2 năm cũng ổn,Negative,,,,,,,,,,
"nhựa dễ gãy màn hình thực tế xấu hơn pin tụt nhanh. mua về phải tự cài đặt phần mềm, không có hướng dẫn gì",Negative,,,Negative,,,,,,,
"Chất lượng sản phẩm: không coi được gì hết không chất lượng máy cũ nhỏ quá không làm được gì 
Đúng với mô tả: không đúng mô tả chút nào sai hoàn toàn 
Tính năng nổi bật: không có cái gì nổi bật hết chỉ làm tôi thất vọng không coi được gì y chang tôi đang sử dụng điện thoại cục gạch á không thích không chất lượng với sản phẩm không đúng mô tả tôi đánh giá 3 sao là quý lắm rồi",,,,,,,,,,Negative,
Shipping giao sai màu sản phẩm hiệu năng lag khi cập nhật phần mềm đóng gói lộn xộn phụ kiện,,,Negative,,,Negative,,,Negative,,
Giao hàng nhanh..màn hình to. Thích hợp cho người lớn tuổi sử dụng,,,,Positive,,,,,Positive,,
hàng chuẩn như mô tả 3tr không thể đọ hỏi hơn,,,,,,,Positive,,,,
"Rất tệ quá thất vọng không nhận dạng khuôn mặt được,",,,,,,,,,,Negative,
Hiệu năng của máy sẽ được đánh giá sau khi mình cài đặt đủ các ứng dụng hay dùng.,,,Neutral,,,,,,,Neutral,
kém mô tả không đúng hỗ trợ 5g nhưng bắt sóng yếu,,,,,,,,,,Negative,
Sản phẩm: sản phẩm chất lượng kém máy đơ rất khó sử dụng,,,Negative,,,,,,,,
Phiên bản: ram 6/128gb hàng chuẩn nên mua,,,,,,,,,,Positive,
Mình nhận được hàng rồi nhìn chung tốt máy sử dụng mới thì chưa quen vài hôm là tốt,,,,,,,,,,Positive,
"Mới sử dụng đang hơi lỗi phần mềm thì phải hay bị out ra ngoài khi đang sử dụng, cần xem xét thêm",,,,,,,,,,Negative,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb bóng bẩy và thanh lịch, thiết kế tuyệt đẹp, dung lượng lưu trữ cao, tính năng sáng tạo,",,,,,Positive,,,,,,
"Bật mạng điện thoại rất nóng, pin sử dụng chỉ được 3h từ 100%",Negative,,,,,,,,,,
"chất lượng:hành y như hình quảng cáo, dễ sử dụng, giao hàng nhanh chóng.👌👌👌👌👌",,,,,,,,,Positive,,
"Chăm sóc khách hàng làm ăn tệ hứa hỗ trợ nhanh nhưng không trả lời template, không bồi hoàn,",,,,,,,,Negative,,,
"Màu sắc: xanh đậm 
Dung lượng lưu trữ: 128gb qua kiểm tra sơ bộ sản phẩm đúng với mô tả,các tính năng hoạt động bình thường, pin giảm nhanh, hơi thất vọng. chờ sử dụng một thời gian xem sao.",Negative,,,,,,,,,Negative,
"Nhóm màu: màu đen cửa hàng chất lượng ,uy tính",,,,,,,,,,Positive,
"Thiếu tai nghe và ốp như mô tả, pk không đủ. Tính năng sạc nhanh chậm hơn dự kiến. Hiệu năng đa nhiệm yếu, app reload liên tục",Negative,,Negative,,,,,,,Negative,
"Nhóm màu: màu đỏ giao hàng nhanh đầy đủ phụ kiện, cửa hàng này uy tín đấy",,,,,,,,,Positive,,
"Chất lượng sản phẩm: tecno 
Đúng với mô tả: tecno 
Tính năng nổi bật: cuối cùng cũng nhận hàng trễ hơn dự kiến 2 ngày chả hiểu sao vận chuyển kiểu gì từ hcm về brvt mà lâu thế.",,,,,,,,,Negative,,
"Nhóm màu: màu xanh lá cây 
Dung lượng lưu trữ: 128gb chất lượng máy ảnh ấn tượng!, màu sắc tuyệt đẹp, khó lựa chọn!, tính năng sáng tạo, thích cổng usb-c!, tính năng sáng tạo, thích cổng usb-c!, màu sắc tuyệt đẹp, khó lựa chọn!,",,,,,Positive,,,,,,
"Ship chậm hơn 1 tuần, làm lỡ việc. Máy hay bị nóng ran dù chỉ xem youtube. Camera trước chụp tối tệ, không thấy mặt.",,Negative,,,,,,,Negative,,
Máy hỏng lấy giao cho khách cửa hàng làm ăn vậy ai dám mua lần sao nữa,,,,,,,,,Negative,,
Pin có thể sử dụng hết một ngày nếu không dùng nhiều.,Neutral,,,,,,,,,,
"Giao hàng nhanh, đúng mẫu đúng loại. Máy đẹp, hộp đầy đủ. Máy mượt, khá oke, săn sales được giá hời.",,,Positive,,,,Positive,,Positive,,
Giá rẻ hơn cửa hàng ngoài rất nhiều. Trong tầm giá thì máy ngon phù hợp cho ai làm máy phụ nghe gọi sử dụng zalo pin khỏe đáng mua,Positive,,,,,,Positive,,,,
Nhóm màu: màu đen loại: 2sim điện thoại vá tệ nghe thì bị rè rè khi điện thoại người nghe nhỏ xíu,,,,,,,,,,Negative,
mua máy được sale và trả góp giá tốt mọi người nhé,,,,,,,Positive,,,,
"Màn hình ám màu, cân bằng trắng sai. Khác với mô tả hiển thị trung thực. Tính năng hdr hoạt động tệ. Camera chụp màu lệch, pin tụt nhanh",Negative,Negative,,Negative,,,,,,,
"Cửa hàng đóng gói chắc chắn, giao hàng nhanh, sản phẩm giống hình",,,,,,Positive,,,,,
Chăm sóc khách hàng từ chối bảo hành pin yếu. Hiệu năng lag khi chơi game. Ship giao nhầm số lượng phải hủy.,Negative,,Negative,,,,,Negative,Negative,,
Nhóm màu: đen chất lượng sản phẩm tuyệt vời ,,,,,,,,,,Positive,
Tốt làm ăn uy tín.giao chuẩn sản phẩm. Dong gói cẩn thận.sẽ còn ủng hô tiếp,,,,,,Positive,,,Positive,,
"Mau hỏng sai hoàn toàn dung lượng thực tế ít hơn quảng cáo,",,,,,,,,,,Negative,
"Nhóm 
Màu sắc: màu ngẫu nhiên sản phẩm: máy sử dụng rất ổn, cấu hình thì không cần phải bàn , bề ngoài đẹp ,giá cũng hợp lý.",,,,,Positive,,Positive,,,,
lên hyperos 2.0 chậm lag. cùng so sánh với hyper os1 thì không mượt bằng. chán. tối ưu phần mền cực kỳ tệ. đây là mình đánh giá sản phẩm. còn cửa hàng phục vụ cực kỳ nhiệt tình.,,,,,,,,,,Negative,
"Cửa hàng cb và giao hàng nhanh 
Chất lượng sản phẩm: chất lượng tốt, cửa hàng hướng dẫn chi tiết, dễ hiểu. Cửa hàng giao hàng chuẩn đẹp luôn ạ gói hàng được bọc chắc chắn, cẩn thận chưa đầy 2 ngày đã ship tới nơi rồi",,,,,Positive,Positive,,,Positive,,
"Màu sắc: bạc 
Phân loại: nguyên seal +sạc 18w giao hàng nhanh, máy mới nguyên zin đúng như cửa hàng mô tả, ốp lưng,cáp, sạc mỉcocom. Lần sau mua ủng hộ tiếp",,,,,,,,,Positive,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb khả năng sạc nhanh, dung lượng lưu trữ cao, màn hình sống động, thiết kế tuyệt đẹp, giá trị tuyệt vời cho số tiền bỏ ra, dung lượng lưu trữ cao, chất lượng máy ảnh ấn tượng, thiết kế tuyệt đẹp, thiết kế tuyệt đẹp,",Positive,Positive,,Positive,Positive,,Positive,,,,
viền màn hình dễ bong khác hoàn toàn so với mô tả bluetooth hay bị ngắt kết nối,,,,,Negative,,,,,Negative,
Giá cả tương xứng với cấu hình và thương hiệu của sản phẩm.,,,,,,,Neutral,,,,
Color: đen-2xl tốt,,,,,,,,,,,Neutral
Nhóm màu: đen mình đã nhận được hàng y như quản cáo máy đẹp đống gói cẩn thận dao hành nhanh sản phẩm đáng đồng tiền,,,,,Positive,Positive,Positive,,Positive,,
"Nhóm màu: đen cửa hàng đóng gói sản phẩm nhanh, giao hàng nhanh, sản phẩm uy tín chất lượng.",,,,,,Positive,,,Positive,,
Thiết kế này cầm vừa tay. Mặt lưng là chất liệu gì vậy nhỉ?,,,,,Neutral,,,,,,
"Vớ vẩn gian lận, wifi chập",,,,,,,,,,Negative,
"Cảm ứng kém hàng không như hình không chống nước như quảng cáo. Rất thất vọng với sản phẩm này, mua về chỉ toàn gặp lỗi",,,,,,,,,,Negative,
"Nhóm màu: xanh opal 8gb/128gb ngon, chất lượng,chất lượng rẻ đẹp bền xứng trong tầm giá nên mua nên mua. Mau sạc đẹp hai hoa. Camera net",,Positive,,,Positive,,Positive,,,,
pin điện thoai sử dụng chưa được 1 tháng đã phồng rộp. đến bảo hành tại tt oppo nhắn tin không thấy seri của pin và điện thoại. liên hệ với nbh được biết đây là hàng xách tay nên chỉ bảo hành ở cửa hàng. thông tin này không hề thông báo cho khách khi mua hàng. mọi ngườicân nhắc khi mua hàng.,Negative,,,,,,,Negative,,,
"Máy sai cấu hình nhá , này bản kích ram với bộ nhớ , chính xác chỉ có 4gb / 128gb , nhưng dù sao giá đó cug chấp nhận được",,,,,,,Positive,,,,
"Ngoại hình hơi xấu tầm 96% , mọi chức năng bình thường,lần thứ 2 mua hàng tại shopp,",,,,,Negative,,,,,,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: lag 
Đúng với mô tả: hơi lag nhe tưởng có bản 64g hoá ra 2/32 sử dụng rất chán",,,Negative,,,,,,,,
"Camera bị vết đen. Máy thì tốt màn hình cảm ứng mượt mà, rất nhạy., nên bị trừ chỉ cho cửa hàng được 4 sao thôi",,Negative,,Positive,,,,,,,
"lần đầu mua máy của cửa hàng, gửi hàng nhanh, phản hồi tin nhắn cũng nhanh, máy cũ mà như mới không vết xước , được up từ android 8 lên 9 bao mượt luôn, có test thử game cod noble với bubg khá tốt , pin thì hơi tụt nhanh một chút nhưng tầm giá như này là ổn rồi .",Positive,,Positive,,Positive,,Positive,Positive,Positive,Positive,
Chất lượng ảnh chụp từ camera chính ở mức khá trong điều kiện đủ sáng. Phần mềm không có nhiều tùy biến sâu.,,Neutral,,,,,,,,Neutral,
"Màu sắc: bạc 
Phân loại: nguyên seal không sạc màn hình tuyệt vời với tần số làm mới 90hz., chất lượng camera ấn tượng., phiên bản quốc tế tuyệt vời với khả năng tương thích toàn cầu.,",,Positive,,Positive,,,,,,,
