data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Tính năng nổi bật: gần như mới 
Chất lượng sản phẩm: tuyệt vời 
Đúng với mô tả: đúng như mô tả máy gần như mới, pin hơi kém 1 tý thôi,",Negative,,,,,,,,,Positive,
oke nha mình sử dụng được 1 tháng rồi vẫn ổn mua được giá sale rẻ hơn ở ngoài lúc đặt khá lo sợ lạc hàng may vẫn đến tay an toàn đóng gói chắc chắn có điều phiếu bán hàng lại ghi sdt người khác mình nghĩ nên xem xét lại cách xuất hoá đơn thấy nhiều người phàn nàn rồi mà vẫn lặp lại.,,,,,,Positive,Positive,,,,
"cửa hàng hỗ trợ nhiệt tình, còn trải nghiệm sẽ đáng giá sau",,,,,,,,Positive,,,
Now hanging giao hàng nhanh chất lượng giống một thời gian mới đánh giá được hi vọng tốt không biết đã xuất hóa đơn chưa để còn đăng ký bảo hành xin cảm ơn,,,,,,,,Neutral,,,
"nhóm 
Màu sắc: màu ngẫu nhiên sản phẩm: chất lượng sản phẩm bên cửa hàng rất tuyệt ,cửa hàng bán hàng uy tín chất lượng,và giá cả rất bình dân.... cảm on cửa hàng đã giao hàng nhanh và hàng chất lượng. rất đáng nên mua nhé mọi người",,,,,,,Positive,,Positive,,
"lần đầu mua máy của cửa hàng, gửi hàng nhanh, phản hồi tin nhắn cũng nhanh, máy cũ mà như mới không vết xước , được up từ android 8 lên 9 bao mượt luôn, có test thử game cod noble với bubg khá tốt , pin thì hơi tụt nhanh một chút nhưng tầm giá như này là ổn rồi.",Positive,,Positive,,Positive,,Positive,Positive,Positive,Positive,
Nên mua điện thoại này sài với dung lượng lớn mà không coá bảo hành thôi,,,,,,,,Negative,,Positive,
Hàng tốt lần sau mình lại mua được nhé tốt các bạn nên mua đi hàng tốt đó hihihhihi các bạn nên mua nhe hàng tốt đó,,,,,,,,,,Positive,
"máy mới 90%. có máy, có củ sạc hoco, dây sạc cũng hoco. không hỗ trợ sạc nhanh. không có dây tai nghe, không có miếng bảo vệ màn hình. anh em mua về phải bổ sung thêm cái mình gọi là không có. cửa hàng đã trừ những khoản đó rồi nên cho ra giá thành như vậy. đại khái là không hề rẻ. thực sự cần thì hãy mua 🥺🥺🥺",Negative,,,,,,Negative,,,,
"Màu máy: màu xanh sản phẩm: samsung a50s 4/64gb sản phẩm nhận được ưng ý hêt sức vậy á chất lượng cao nha ,pin bọng khá tốt ,cam thì siêu nét rồi,giá thì tốt so với sàn,mà quan trọng là rất tốt luôn ý.mọi người nếu cần sản phẩm tốt mà giá hời thì nên sắm em này sử dụng yết vivu luôn á ,cảm ơn cửa hàng cute nhoa 😍,mình sẽ giới thiệu cho họ hàng nè ka ka ka",Positive,Positive,,,,,Positive,,,,
"Pin của máy có dung lượng đúng như thông số, sẽ cần thêm thời gian để biết hiệu quả sử dụng.",Neutral,,,,,,,,,,
Tốc độ sạc không đúng như mô tả. Sạc vào rất chậm. Máy nóng khi cắm sạc. Quảng cáo 65w nhưng sạc như 18w. Pin sử dụng nhanh hết. Chăm sóc khách hàng không giải thích được,Negative,,,,,,,Negative,,,
Hiệu năng xử lý ở mức cơ bản cho các ứng dụng thông thường.,,,Neutral,,,,,,,,
"Nhóm màu: blue 
Dung lượng lưu trữ: 128gb sang trọng và thanh lịch, dung lượng lưu trữ cao, các tính năng đổi mới,",,,,,,,,,,Positive,
"sản phẩm rat ngon trong tầm giá,tot can mua rat tien loi,mọi nguoi nen ủng hộ",,,,,,,Positive,,,Positive,
cửa hàng giao hàng rất nhanh Đóng gói cẩn thận Sản phẩm chất lượng,,,,,,Positive,,,Positive,Positive,
nói ram6g/128g máy hiện ram6g/128g test qua antutu ram3g/32g,,,,,,,,,,Negative,
"Giao hàng quá lâu, điện thoại giá vừa phải. Hi vọng sử dụng ổn. Thời gian nữa xem tốt không.",,,,,,,Positive,,Negative,,
"Tệ thiếu tính năng cơ bản không có chế độ tiết kiệm pin,",,,,,,,,,,Negative,
"Món này của cửa hàng tam thời thay ngoai hình dep, sạc nhanh, xài khá và dễ sử dụng nha nhận là thấy thích còn có bền và tốt không thì phải đợi thời gian. Tam thời ok nha.mong không hư hỏng gì!",,,,,Positive,,,,,,
Giá rẻ hơn cửa hàng ngoài rất nhiều. Trong tầm giá thì máy ngon phù hợp cho ai làm máy phụ nghe gọi sử dụng zalo pin khỏe đáng mua,Positive,,,,,,Positive,,,,
"Chất lượng sản phẩm: thất vọng 
Đúng với mô tả: sai lệch 
Tính năng nổi bật: kém trả 4tr8 cho máy chậm, camera xấu, không xứng giá",,Negative,Negative,,,,Negative,,,,
máy quá nóng khi dùng app cơ bản. hiệu năng ì ạch khi đa nhiệm. pin sụt nhanh khi bật bluetooth. máy giật không chịu nổi. pin yếu không dùng được lâu. chăm sóc khách hàng không hồi đáp,Negative,,Negative,,,,,Negative,,,
"* Sản phẩm tuyệt vời, đúng với mô tả. Giao hàng nhanh chóng, shipper thân thiện dễ mến * đóng gói cẩn thận, có thể thấy tâm huyết của người bán. Hộp không bị móp méo, vận chuyển rất tốt.",,,,,,Positive,,,Positive,,
Máy mới mà nhìn như hàng trưng bày xước tùm lum,,,,,Negative,,,,,,
"Tính năng nổi bật: sử dụng sướng 
Chất lượng sản phẩm: 98% 
Đúng với mô tả: chuẩn như mô tả ace cân nhắc mua để trải nghiệm nhé",,,,,,,,,,Positive,
"Màn hình có độ phân giải Full HD, màu sắc hiển thị ở mức trung tính",,,,Neutral,,,,,,,
"máy đúng đẹp 99,9%. không cấn móp trầy xước tí nào. đẹp như mới. cửa hàng tặng đủ phụ kiện luôn. cảm ơn cửa hàng",,,,,Positive,,,,,,
"Về chính sách bảo hành, do chưa có nhu cầu sử dụng nên mình chưa đánh giá được.",,,,,,,,Neutral,,,
"Nhóm màu: tai nghe.. 
Dung lượng lưu trữ: 8gb điện thoại đẹp, mới, ngoại hình đẹp sử dụng 1 tháng nay thì thấy đều ổn áp nha chất lượng so với giá tiền cửa hàng chu đáo, nhiệt tình giao hành nhanh chóng, shipper thân thiện",,,,,Positive,,Positive,Positive,Positive,,
Máy đẹp nhìn giống iPhone. sales săn được giá rẻ. cảm ơn cửa hàng nhiều.hi vọng sản phẩm bền g SX hcmblblbkxhxhvkblvkchshvkblblb Jffjvlblj😍😍😍😍,,,,,Positive,,Positive,,,,
"Chất lượng sản phẩm: tạm ổn 
Tính năng nổi bật: loa hay 
Đúng với mô tả: đúng đầu tiên thì mình nói về ngoại hình trước bề ngoài máy xước rất nhiều và phầm camera đều bị chầy xước xung quanh các cạnh máy và màn hình củng xước nhưg không đến nỗi điểm yếu của máy là về pin rất hao và tiếng anh lẫn trung rất nhiều không thích hợp làm máy chính nên mọi người cân nhắc nhé máy có hỗ trợ nfc nhưng không nhận thẻ cccd đâu ạ tầm tiền này thì đã có thể mua 1 con máy mới rồi nên ai muốn trải nghiệm thì cứ mua nhé máy mượt và nhạy cam tạm được",Negative,,Positive,,Negative,,,,,Positive,
"mua 1 cái bị lỗi,cửa hàng cug đổi trả nhiệt tình,cái mới trước mắt dug thấy tốt,hy vọng sẽ bền",,,,,,,,Positive,,,
Chăm sóc khách hàng thái độ kém camera selfie làm da xỉn pin hao khi standby,Negative,Negative,,,,,,Negative,,,
Mức giá niêm yết chính thức từ nhà sản xuất,,,,,,,Neutral,,,,
Màn hình có tần số quét đúng với thông số kỹ thuật được cung cấp.,,,,Neutral,,,,,,,
"giao hàng nhanh đóng gói cẩn thận, trải nghiệm máy 1 tuần thì máy mượt chỉ game thì tầm giá này nên mua máy",,,Positive,,,Positive,Positive,,Positive,,
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: sản phẩm chất lượng tốt",,,,,,,,,,Positive,
"Camera ban đêm tối tăm, pin yếu sử dụng định vị. Giao hàng chậm 10 ngày, đóng gói lỏng gây xước bề mặt.",Negative,Negative,,,,Negative,,,Negative,,
Sản phẩm này dùng tạm ổn. Chính sách đổi trả của cửa hàng nghe nói cũng bình thường.,,,,,,,,Neutral,,,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 6gb+128gb giao hàng nhanh chóng và an toàn. Sản phẩm chính hãng kèm quà tặng cốc sạc nhanh 15w- uy tín. Sau này nếu chất lượng tốt sẽ ủng hộ tiếp....",,,,,,,,,Positive,,
hàng sử dụng được các sim. tiếng siêu to. mình mua cho con là học sinh đi học thấy tốt,,,,,,,,,,Positive,
"Màu sắc: đen 
Phân loại: không hộp (mới 100%) hang chinh hang xiaomi nha cac ban.moi 100%.may chay muot.pin trau.camera tốt.re hon nhieu so voi ban phan phoi o vietnam.cửa hàng tu van nhiet tinh",Positive,Positive,Positive,,,,Positive,Positive,,,
"Nhóm 
Màu sắc: màu ngẫu nhiên sản phẩm: khá hài lòng,hàng đẹp lắm ạ, máy mượt. Đặt trên này rẻ hơn ngoài cửa hàng nhưng chất lượng ổn. Ban đầu cũng nghi là không sử dụng được nhưng thật sự là máy sử dụng rất tốt luôn mọi người ạ",,,Positive,,,,Positive,,,,
Săn được giá rẻ mua cửa hàng nhiều lần chuyên pixel Nhưng video quay mờ quá nhận về có nhiều điểm chưa hài lòng sau cửa hàng chọn cho con đẹp hơn.,,Negative,,,,,Positive,,,,
Nhóm màu: xanh mua online cũng hồi hộp lắm. Mua cho mẹ sử dụng không cần quá nhiều chức năng nhưng hiện tại thấy ổn áp chưa vấn đề gì.,,,,,,,,,,Positive,
"Hàng không sử dụng được, không tải được ứng dụng mọi người đừng mua mất tiền oan",,,,,,,,,,Negative,
"Màu sắc: xanh lá màn hình rõ ràng và sáng, màn hình rõ ràng và sáng, giao diện dễ sử dụng, cổng sạc type c tiện lợi, cổng sạc type c tiện lợi, cổng sạc type c tiện lợi, cổng sạc type c tiện lợi, cổng sạc type c tiện lợi, cổng sạc type c tiện lợi, chất liệu bền và chắc chắn, cổng sạc type c tiện lợi, cổng sạc type c tiện lợi, màn hình rõ ràng và sáng, màn hình rõ ràng và sáng,",,,,Positive,Positive,,,,,,
ship giao nhanh cửa hàng chat nhiệt tình ❤️❤️,,,,,,,,Positive,Positive,,
Giống hình giá rẻ mua sử dụng thử lần đầu tốt sẽ quay lại ủng hộ nhiều,,,,,,,Positive,,,,
cửa hàng rất uy tín đặt màu trắng có màu trắng máy rất mới không giống máy dựng như lời đồng hi vọng là máy chính hãng bền không thì không biết 🤷,,,,,,,,,,Positive,
Uổng 800k của t vào chơi game ấn bừa 1 cái xoay như chong chóng che,,,,,,,,,,Negative,
"sản phẩm rẻ tiền! các bạn không nên mua. cửa hàng trả lời nhiệt tình, tuy nhiên không test hàng trước khi giao cho khách, bạn nào có thời gian đổi trả tới lui thì cứ mua.",,,,,,,,Negative,,,
"pin tụt như ỉa chảy, máy thi thoảng lag.nhưng trong tầm giá thì tốt rồi.ngoại hình đẹp.nói chung đáng mua.trừ 1 sao vì 2 lỗi trên bổ sung sau 2 tuần sử dụng: máy bắt đầu hơi loạn cảm ứng.có lúc thì bấm mãi không cảm ứng được, có lúc không động vào máy vẫn tự bấm linh tinh, giản từ 4* xuống 3 sao",Negative,,Negative,,Positive,,Positive,,,,
pin tụt 15% khi dùng camera hiệu năng lag mở folder đóng hàng thiếu chống nước,Negative,,Negative,,,Negative,,,,,
Nhóm màu: màu đen không những giá thành rẻ mà hàng lại chất lượng bán uy tín sẽ ủng hộ lâu dài nhé,,,,,,,Positive,,,,
"Hiệu năng đa nhiệm kém, đóng gói thiếu seal. Camera selfie da xỉn màu, giao không theo dõi.",,Negative,Negative,,,Negative,,,Negative,,
a mua cái này là cái thứ 2. sử dụng tốt. cửa hàng kích hoạt bảo hành máy cho anh nhé!,,,,,,,,Positive,,Positive,
day sạ hỏng không vào điện,,,,,,,,,,Negative,
"Đúng với mô tả: không đúng 
Chất lượng sản phẩm: sử dụng được ! 
Tính năng nổi bật: sạc vooc ! hàng tân trang chứ không phải mới, keo dán còn dính ở cạnh lưng và cụm cam, vỏ lưng đã thay mới.",,,,,Negative,,,,,,
"Lần đầu mua điện thoại trên shopee, rất hồi hợp nhưng trộm vía điện thoại tới tay ngon lành",,,,,,,,,,Positive,
"Kém chất lượng sai kém chăm sóc kh chậm như chết. Đóng gói tệ hại.,",,,,,,Negative,,Negative,,,
tệ khác xa kém chăm sóc kh trả lời chậm. camera màu xấu xí.,,Negative,,,,,,Negative,,,
"Phân loại sản phẩm: xanh marble một cánh hoa thơm vượt giá đông, thuyền lẻ không bờ, bóng mênh mông. chư thần ngã xuống, gió còn đó, hỏi ai còn nhớ kẻ xưa không?",,,,,,,,,,,Neutral
"Quảng cáo trong hệ thống đúng quá nhiều quảng cáo. Không ngờ một chiếc điện thoại chính hãng mà lại có quảng cáo cài cắm sẵn trong cả hệ thống. Từ trình quản lý file cho đến app dọn rác, cứ mở lên là thấy quảng cáo. Trải nghiệm như sử dụng máy giá rẻ.",,,,,,,,,,Positive,
"Đúng với mô tả , giao hàng nhanh , tư vấn nhiệt tình. Chưa sử dụng nên chưa đánh giá đx chất lượng ntn",,,,,,,,Positive,Positive,,
hiệu năng yếu đa luồng chậm. đóng gói hộp lớn không vừa vali. chăm sóc khách hàng không hoàn phí ship.,,,Negative,,,Negative,,Negative,,,
Màu máy: vàng gôn sản phẩm: samsung j7 prime đặt j7..giao j3 cẩn thận cửa hàng lừa đảo treo đầu dê bán thịt cho,,,,,,,,,,Negative,
Mọi người cẩn thận trước khi sử dụng máy hãy reset các thứ nhé người bán vẫn cài đồ tà đạo vào máy để sử dụng tài khoản facebook hay các nền tảng mạng xã hội khác để kiếm tiền,,,,,,,,,,,Neutral
"Chất lượng sản phẩm: không 
Đúng với mô tả: không 
Tính năng nổi bật: không có hàng rẻ thì nó đểu thôi. lúc đầu nhìn quả ảnh cứ tưởng cái nào cũng giống nhau ai dè ảnh 1 đằng màu điện thoại 1 nẻo... sử dụng thì bj lag giật, rõ là 105 gb mà tải game về lại cảnh báo dung lượng bj giới hạn. nói chung thì mua về cho nó có trải nghiệm thôi chứ để mà sử dụng là không ăn thua. tốt hơn là ra ngoài quán mua cũ sử dụng cho nó tốt chứ nhìn giá trên này i như hàng lậu",,,Negative,,,,Negative,,,,
Giao hàng nhanh. Đóng gói cẩn thận. Cảm quan tốt. Phím dễ sử dụng. Hy vọng sử dụng bền. Mua cho người lớn tuổi sử dụng. Sẽ mua tiếp khi có nhu cầu. Màu sắc đẹp. Hoàn thiện tốt. 2 Sim thích nhất chân sạc typec,,,,,Positive,Positive,,,Positive,,
Chất lượng sản phẩm: phần mềm được cài sẵn và có lịch sử cập nhật được ghi nhận; thông tin bảo hành đi kèm.,,,,,,,,Neutral,,Neutral,
Màn hình hiển thị màu sắc trung thực. Máy mới nguyên seal. Thời lượng pin ổn định,Positive,,,Positive,,,,,,,
Điểm 10 cho cửa hàng về tư vấn đóng gói và sản phẩm,,,,,,Positive,,Positive,,,
đặt màu trắng giao màu đen,,,,,,,,,Negative,,
"Nhóm màu: xanh chất lượng camera tuyệt vời để ghi lại những khoảnh khắc, thiết kế mỏng nhẹ và sang trọng,",,Positive,,,Positive,,,,,,
"Mới dùng được 2 ngày thì thấy rất ok, pin trâu khỏi bàn rồi, dùng lâu không nóng máy, lần đầu mua qua mạng và là mua ở cửa hàng này thì hơi bỡ ngỡ, thấy nhiều ng bảo cửa hàng này ut nên mua thử thì thấy rất ok, mỗi tội đặt hàng lúc trước bão wipha nên bị trì hoãn 3 ngày còn ngày thứ 3 mới nhận được vì tránh bão, nói chung là dùng rất mượt còn dùng được bao lâu thì chx bt, sẽ cập nhật sau!",Positive,,Positive,,,,,,Negative,,
"Mọi người ơi, làm thế nào để kiểm tra chính sách bảo hành cho sản phẩm vậy?",,,,,,,,Neutral,,,
"Tính năng nổi bật: máy đẹp mượt 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng mô tả điện thoại đẹp không tì vết pin cầm, loa hay cám ơn cửa hàng",Positive,,,,Positive,,,,,Positive,
