data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Sản phẩm: Sản phẩm giả mạo,,,,,,,,,,Negative,
Máy Đúng mô tả. Không có cục sạc,,,,,,Negative,,,,Positive,
Cửa hàng uy tín. Tư vấn nhiệt tình. Hàng order 15 ngày nhưng giao nhanh khoảng 4 ngày có. Hàng nguyên seal. Mọi người yên tâm mua hàng nhé!Sẽ tiếp tục ủng hộ cửa hàng.,,,,,,Positive,,Positive,Positive,,
Tạm thời 4sao thôi nhé cửa hàng. Để sài ít ngày xem sao được thì lên 5sao. Chứ màn hình hơi lỗi. Sai 3 ngày mới quay lại. Mà tn bên cửa hàng không được haiz. Khuyên anh em đừng mua điện thoại màn hình bị lỗi nhé. Bấm nhận được hàng song là mất tn bêb cửa hàng không đổi lại được. Trả về 1 sao,,,,Negative,,,,,,,
Sẽ ủng hộ cửa hàng khi cần mua thêm,,,,,,,,,,Positive,
Khác màu dao điện thoại cũ anh chị cần nhat khi mưa nhe lửa đảo,,,,,,,,,,Negative,
"Điện thoại nhanh, hiệu năng mượt mà, ai vượt trội hữu ích nhưng nếu sửa ảnh phần can thiệp ai nó sẽ bị mờ nên chưa hoàn thiện và tốt lắm về dịch vụ chăm sóc khách hàng khá tệ, điện thoại mua đến nay đã hơn 1 tháng nhưng kiểm tra thì thấy chưa kích hoạt bảo hành, liên hệ qua tin nhắn trên shopee với cửa hàng thì hứa hẹn sẽ có liên hệ lại mà không thấy gì dù đã nhắn hỏi 2 lần. Vì cái chia sẻ nhanh trên điện thoại ban đầu sử dụng tốt mà giờ không nhận được nên coi bảo hành kiếm tra xem ntn",,,Positive,,,,,Negative,,,
"Đúng với mô tả: Gửi sai màu 
Chất lượng sản phẩm: Máy cũ,không mượt, bắt wifi rất yếu xem đánh giá thấy 4.9 sao cũng tin tưởng mua nhưng lại không vừa ý chút nào😪😪1tr mua máy chính hãng cũ dòng khác còn tốt hơn",,,Negative,,,,,,Negative,,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 6gb+128gb cửa hàng uy tín",,,,,,,,,,Positive,
"Máy mẫu mã đẹp, xước xát kh đáng kể cửa hàng còn tặng dán màn hình và ốp lưng luôn",,,,,Positive,,,,,,
"Nhóm màu: Tai nghe.. 
Dung lượng lưu trữ: 8gb máy sử dụng ổn chụp hình nét giao hàng nhanh",,Positive,,,,,,,Positive,,
"Đúng hàng chính hãng,nhưng giá rẻ hơn nhiều,rất hài lòng,nên mua",,,,,,,Positive,,,,
Hàng cũng oke sử dụng hơi lag hệ điều hành chưa tối ưu tốt để mua chơi cấu hình thì ổn còn sử dụng thường ngày lên chọn các dòng khác ổn định hơn,,,Negative,,,,,,,,
Giao hàng tạm ổn sản phẩm giống mô tả đóng gói bình thường...!!!!!🙂,,,,,,Neutral,,,Positive,,
Ngoại hình tốt. Camera có 1 vết trầy nhưng không sao ổn trong tầm giá.,,,,,Positive,,Positive,,,,
"Giao hàng sai phiên bản, yêu cầu giải quyết thỏa đáng",,,,,,,,,Negative,,
"Đúng mô tả hình ảnh,sản phẩm dùng rất tốt, siêu mượt,một con máy giá tầm trung khá là ok.",,,Positive,,,,Positive,,,Positive,
"Vớ vẩn dối trá sạc không vào ổn định hay ngắt quãng, shipping lỗi giao sai sản phẩm, pin hết sạch sau nghe nhạc 1 giờ",Negative,,,,,,,,Negative,,
Mua cửa hàng fpt là uy tín rồi. Bạn nhân viên giao máy lịch sự dễ thương. Mua được giá tốt,,,,,,,Positive,Positive,,,
Đẹp mượt rất tốt được tặng kèm sạc với cáp nhưng hơi nhiều app nhà mạng không xóa được nhưng không sao vẫn cho 5 sao,,,Positive,,Positive,,,,,,
Hàng nhận hộp bên ngoài thì còn nguyên nhưng hộp iphone bên trong thì móp như là rơi rất nặng. Cửa hàng làm ăn vớ vẩn. Mọi người cân nhắc khi đặt,,,,,,Negative,,,,,
"Điện thoại đẹp, nhanh và nhạy lắm, hàng của fpt nên yên tâm rồi, đặt sáng là chiều nhân viên đem tới",,,Positive,,Positive,,,,Positive,,
"Phiên bản: Hàng Mỹ, 2 sim, dung lượng 128GB. Sản phẩm mới, đúng mẫu mã và hình thức như mô tả, sản phẩm tốt",,,,,,,,,,Positive,
Sản phẩm: Sản phẩm chất lượng kém hàng đã sử dụng rồi. Chất lượng pin kém nhanh hết pin... Hàng quá dỏm ??? xin bái biệt!!,Negative,,,,,,,,,Negative,
Chất lượng sản phẩm là hàng fake chứ không phải hàng chính hãng như cửa hàng quảng cáo. Mua chữa cháy thì tạm ổn chạy 1 app đã hết dung lượng ram. Nên ai mua nên xem xét kỹ. Sản phẩm của cửa hàng này là hàng dựng (fake) không phải hàng chính hãng,,,,,,,,,,Negative,
Cửa hàng tư vấn rất nhiệt tình mình không biết gì về test máy nên cứ sài cảm thấy ổn. Trong gần 2 ngày sài thì máy vẫn không có gì bất thường cả cảm ơn cửa hàng.,,,,,,,,Positive,,Positive,
Camera sau nhiễu khi thiếu sáng pin chai shipping mất thời gian,Negative,Negative,,,,,,,Negative,,
Mới sử dụng 6 tháng pin còn 97%,Neutral,,,,,,,,,,
"Đã mua của cửa hàng sản phẩm thứ 4 rồi, và chưa có gì để phàn nàn. Có đều đơn vị vận chuyển đi siêu chậm",,,,,,,,,Negative,,
Nhóm màu: Màu xanh sản phẩm: Samsung j2 prime 16g hàng kém,,,,,,,,,,Negative,
"Chăm sóc khách hàng chậm, nhắn tin thì nói chuyện như cha người ta.",,,,,,,,Negative,,,
"Cửa hàng tư vấn nhiệt tình, bán giá rẻ, chất lượng tốt. Máy mới, đầy đủ phụ kiện cáp sạc, củ sạc nhanh 33w, ốp lưng, có tờ hướng dẫn nhưng không thấy tiếng Việt, hàng chính hãng, hộp đẹp. Cửa hàng đóng cẩn thận",,,,,,Positive,Positive,Positive,,,
"Đã mua 2 máy star 5 1 xanh 1 đen, ai muốn. Chọn màu thì phải nhắn tin cho cửa hàng trước vì khi đặt không có phần chọn màu. Sử dụng tốt, đóng gói siêu cẩn thận, sau này ai nhờ mua hộ thì đặt tiếp",,,,,,Positive,,,,,
"Pin nạp 3 giờ chậm, camera zoom năm lần mờ. Hỗ trợ khách hàng sao chép nội dung.",Negative,Negative,,,,,,Negative,,,
"Kém thông tin mập mờ hướng dẫn sử dụng bằng tiếng nước ngoài,",,,,,,,,,,,Neutral
"Nhóm màu: Màu hồng cánh sen 
Dung lượng lưu trữ: 128gb nét đẹp bánh bèo dễ thương của màu hồng hoho, nghe nhiều người nói hao pin nhưng mình thấy ổn. Cửa hàng bọc kĩ, chu đáo dán bảo vệ màn hình, các miếng dán cạnh màn hình vẫn còn nguyên.",Positive,,,,,Positive,,,,,
Xịn quá xịn. Hình ảnh minh hoạ thôi,,,,,,,,,,Positive,
Hàng giao nhanh đóng gói quá chuẩn hàng đúng như mô tả sẽ ủng hộ cửa hàng nhiều nhẽ cám ơn cửa hàng,,,,,,Positive,,,Positive,,
"Mua hộ cho mẹ, cửa hàng tư vấn nhiệt tình, nguyên seal, dùng mượt",,,Positive,,,,,Positive,,,
"Camera có chế độ chụp chân dung, khả năng xóa phông ở mức tương đối. Pin đủ dùng cho việc nghe gọi trong ngày.",Neutral,Neutral,,,,,,,,,
"Cửa hàng giao nhanh,support nhiệt tình, sản phẩm đầy đủ. Shipper thân thiện giao hàng nhanh chóng.",,,,,,,,Positive,Positive,,
Nói chung sản phẩm thì chưa biết phải sử dụng qua thời gian thì mới đánh giá chính xác được.,,,,,,,,,,Neutral,
"Color: Đen-2xl tuyệt vời cho phong cách đường phố, ôm vừa và thoải mái, bền và lâu bền, dễ phối đồ và linh hoạt,",,,,,,,,,,,Neutral
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Đẹp điện thoại đẹp lắm chơi game mượn",,,Positive,,,,,,,,
"Ảnh chụp bị tối và bệt màu ở mọi điều kiện ánh sáng. Pin tụt nhanh khi xem phim, không được 4 tiếng. Đóng gói không có tem đảm bảo.",Negative,Negative,,,,Negative,,,,,
Giá cả tương xứng với cấu hình và thương hiệu của sản phẩm.,,,,,,,Positive,,,,
"Săn sale giá rẻ, chưa biết thời gian bảo hành,nhờ cửa hàng hướng dẫn?!?",,,,,,,Positive,Neutral,,,
Shipping giao hàng bị chậm do thời tiết camera zoom kém đóng hàng lỏng,,Negative,,,,Negative,,,Negative,,
Hàng đóng gói chất lượng có tem niêm phong giao tầm khoảng một tuần mình mua luôn cả hai cái tím và xanh ￼,,,,,,Positive,,,Positive,,
￼Điện thoại oppo reno 5 pro 5g 8gb/128gb lùa đảo tệ,,,,,,,,,,Negative,
Cửa hàng gần nhất giao nên nhanh được nhận hàng. Sẽ mua thêm nữa kckf,,,,,,,,,Positive,,
"Điện thoại giống mô tả, nguyên tem nguyên mác, giá hợp lý, tặng cửa hàng 5 sao",,,,,,,Positive,,,Positive,
Giao hàng nhanh đóng gói cẩn thận máy oke,,,,,,Positive,,,Positive,,
Thiết kế khung viền được làm từ hợp kim nhôm,,,,,Neutral,,,,,,
"Chất lượng sản phẩm: Cực kì tệ mình biết với giá này minh sẽ không mua được máy tốt, nhưng ít ra cũng phải sử dụng được hãy bán cho khách hàng. Mua về call zalo thì chập dật không call được, tok tok thì bị đơ. Còn trong 15 ngày bảo hành mình hoàn đơn thì không chấp nhận vì lí do cảm nhận mõi người khác nhau. Vậy 15 ngày đổi trả có ý nghĩa gì khi đăng kèm sản phẩm bán? thôi như trả tiền ngu vậy",,,Negative,,,,Neutral,Negative,,Negative,
"Quay video tệ ổn chống rung như không. Quay video rất rung lắc, âm thanh thu vào thì toàn tiếng gió.",,Negative,,,,,,,,,
Chất lượng sản phẩm: Hiệu năng đáp ứng các tác vụ cơ bản theo cấu hình được công bố.,,,Neutral,,,,,,,,
"Máy đẹp, săn được giá tốt. Cảm ơn cửa hàng hỗ trợ giao sớm. Sẽ ủng hộ thêm",,,,,Positive,,Positive,,,,
Mấy được kích hoạt bảo hành trước nhưng vẫn còn nguyên seal mình may mắn mua được máy kích hoạt bảo hành trước một tuần thôi với giá 2 triệu 2 vậy là quá ok mọi người nên mua ủng hộ cửa hàng năm sao lần đầu mua rất uy tín,,,,,,Positive,Positive,Positive,,,
"Màu sắc: Xanh đậm 
Dung lượng lưu trữ: 128gb sản phẩm quá tuyệt vời, chắc chắn tốt, cửa hàng giao đúng mẫu mã hàng đã chọn, đẹp lắm.",,,,,Positive,,,,Positive,,
Hàng đúng mô tả nguyên sea nguyên đai nguyên kiện săn sale 9/9 được tặng đồng hồ vượt ngoài mong đợi,,,,,,Positive,,,,,
"Điện thoại có cài mã độc nhé! anh em cẩn thận!. Mình đặt mua 2 chiếc về.1 chiếc lỗi phải trả lại, 1 chiếc nhận nên mới được đánh giá. Mình đăng nhập tài khoản pinance bị mã độc trên điện thoại chèn ví hacker vào. Khiến mình nạp tiền vào mất gần 4 triệu. Tạo thêm bao nhiêu ví vẫn chỉ ra 1 ví của hacker. Mình đã thử với nhiều app và mấy sàn như okx, bybit,.. Cũng đều bị mã độc tương tự. Đây là địa chỉ ví bsc của hacker cài mã độc vào điện thoại: 0xa9d9b7f8c600a5ba346f0b767eee06e9f18d79a1 anh em cày pinance alpha để ý tránh mất tiền. Nếu mua điện thoại chỉ để nghe gọi xem phim thì chắc không sao. Máy vẫn mượt nhưng để làm việc khác liên quan đến app quan trọng thì nên né nhé!",,,,,,,,,,Negative,
"Săn được giá hời, lần đầu tiên mua hàng trên app, sẽ quay lại đánh giá sau",,,,,,,Positive,,,,
"Đã nhận được hàng, đủ số lượng, đóng gói gọn gàng và chắc chắn. Tặng cửa hàng 5 sao.",,,,,,Positive,,,,,
"Sản phẩm đúng như mô tả, đẹp",,,,,Positive,,,,,Positive,
"Sản phẩm đúng mô tả, máy mới, nguyên seal, còn bảo hành đến 27/05/2025. Thiết kế đẹp và màu sắc ưng ý luôn. Cửa hàng đóng gói hàng rất chắc chắn. Like! 😁",,,,,Positive,Positive,,Positive,,,
"Sản phẩm: Hàng lỗi hoặc bị hư hỏng máy mua bóc seal mà có bụi trong màn 3 cục luôn, nhắn cửa hàng thì cửa hàng không hỗ trợ do máy đã active. Máy không phải mã Việt Nam/a nên cũng không được bảo hành ở apple Việt Nam, phải phụ thuộc vào bảo hành của cửa hàng. Tự hỏi mua máy bóc seal new 100% thì có ai nghĩ nó lại bị bụi màn hình không, mà cai lỗi phải soi màn dưới đèn điện thoại mới thấy được, lỗi do nhà sx rõ ràng nhưng lại không được đổi cũng không được hỗ trợ hay có hướng xử lí khác, trải nghiệm quá tệ. Mình vừa bóc và active thì phát hiện chứ cũg kf sử dụng 1 time rồi mới thấy. Cửa hàng dựa vào cái active mà ép khách không được đổi máy, trog khi đóng hàng không có nổi 1 tờ giấy ghi khách lưu ý kiểm tra hàng kĩ rồi mới active. Quá tệ, mọi người mua hàng nên cân nhắc.",,,,Negative,,Negative,,Negative,,,
"Color: Đen-xl thời trang hàn quốc hợp thời, tuyệt vời cho phong cách đường phố,",,,,,,,,,,,Neutral
"Chất lượng sản phẩm: Sử dụng nghe gọi không được, loa cứ bị rè 
Tính năng nổi bật: Không 
Đúng với mô tả: Khác hoàn toàn mô tả giao điện thoại không đúng mẫu như lừa khách hàng nhắn tin thì không trả lời nói chung chung thì cũng tạm nhưng ghét cái là lừa dối khách hành",,,,,,,,Negative,,Negative,
"Giá rẻ mà chất lượng tốt, chơi game, đa tác vụ tốt",,,Positive,,,,Positive,,,,
"Đúng với mô tả: Đúng 
Tính năng nổi bật: Tuy và đã có rom nhưng phải cập nhập chplay mới tải và sử dụng được app 
Chất lượng sản phẩm: Tốt, khoảng 90% lần đầu mua máy trên shoppe trải nghiệm quá tuyệt. Lần sau sẽ mua của cửa hàng.",,,,,,,,,,Positive,
"Samsung không xuất hóa đơn cho người mua, nhờ hỗ trợ khách thì nhân viên nói tùm lum tào lao để không xuất hóa đơn cho khách. Rất tệ về thái độ của nhân viên. Cần xem lại",,,,,,,,Negative,,,
Điện thoại đẹp. Cấu hình ngon trong tầm giá 4tr6. Tuy còn vài lỗi vặt so với mấy hàng chính hãng khác. Không có ẩn app hơi tiếc.,,,Positive,,Positive,,Positive,,,,
Variation3: Mỹ 2 sim 128gb 95% chuẩn tốt,,,,,,,,,,Positive,
"Hàng đặt trước nhưng mà giao rất nhanh, nguyên seal, trải no tốt trong tầm giá.",,,,,,,Positive,,Positive,,
"Giao hàng nhanh, máy mới 100%, tư vấn nhiệt tình",,,,,Positive,,,Positive,Positive,,
"Đúng với mô tả: Tốt so với giá tiền 
Chất lượng sản phẩm: Tốt 
Tính năng nổi bật: Tốt
Máy tốt so với giá tiền. Màn hình xước lông mèo rất nhiều, máy tầm 90% hoặc thấp hơn, mặt lưng xuớc nhiều. Không biết bọn nhật sử dụng ntn, không ốp lưng hay dán gì hay sao mà nó xước kinh khủng. Chắc do minh mua giá khuyến mãi nên cũng không đòi hỏi nhiều. Máy trần không có thêm gì. Tuy nhiên dù gì cũng là flagship 1 thời nên tạm ổn so với giá.",,,,Negative,Negative,,Positive,,,,
Giá cuối cùng của sản phẩm đúng bằng giá hiển thị sau khi áp dụng mã giảm giá.,,,,,,,Neutral,,,,
Giao hàng người kiểm hàng mà gấp quá điện thoại giờ sử dụng không được,,,,,,,,,Negative,,
"Hàng chính hãng mình rất yên tâm và tin tưởng, trước mắt mọi thứ OK",,,,,,,,,,Positive,
"CHUYỆN TÌNH 5 NĂM ĐẦY NGỌT NGÀO CỦA CHÂU BÙI VÀ BINZ, MINH CHỨNG CON GÁI KHI GẶP ĐÚNG NGƯỜI SẼ TRỞ THÀNH CÔNG CHÚA 🥰 Châu Bùi và BINZ chính thức công khai mối quan hệ từ năm 2020, kể từ đó cặp đôi thường xuyên sánh đôi cùng nhau tại các sự kiện thời trang và âm nhạc. Cả hai luôn tôn trọng sự riêng tư và sở thích cá nhân của nhau, dù b. Ậ. N rồi. Ộ. N, nhưng luôn cố gắng dành thời gian để ở bên đối",,,,,,,,,,,Neutral
Hàng chính hãng chuẩn mọi người yên tâm mua nha,,,,,,,,,,Positive,
Tính năng：sử dụng ổn nhưng sạc hơi lâu mới đầy pin. Sử dụng sạc nhành cũng vậy vào chầm,Negative,,,,,,,,,,
